age,block,categorization,center,colormap,completionCode,converged,correct,correlation,currentOffsets,distance,education,engagementCorrect,expdistance,gender,generationTime,iterations,prolificId,requestedDistance,responseTime,selection,stimulus,stimulusCorrect,subjectid,trialNum,keep,ciede2000_discriminative_power,hue_discriminative_power,luminance_variation,lab_length,color_name_variation,chromatic_variation
65+,3,735.602,0.05,Hue-7 with Wave-4,,True,1,0.07,24.19482818975082,0.1406334782635931,master,6,0.15,female,49,1,667c6739907eb124d6f25e83,0.15,10896,2,34,68,11,,true,178.522,285.406,310.440,415.003,5.888,157.816
65+,3,735.602,0.1,Hue-7 with Wave-4,,True,1,0.07,24.19482818975082,0.2539512743845864,master,6,0.25,female,211,12,667c6739907eb124d6f25e83,0.25,5910,3,35,68,11,,true,178.522,285.406,310.440,415.003,5.888,157.816
65+,3,735.602,0.165,Hue-7 with Wave-4,,True,1,0.07,24.19482818975082,0.3418849009791133,master,6,0.35,female,71,3,667c6739907eb124d6f25e83,0.35,3873,3,36,68,11,,true,178.522,285.406,310.440,415.003,5.888,157.816
65+,4,1079.589,0.03,Hue-5 with Wave-8,,True,0,0.07,16.449498504831407,0.0974002516064646,master,6,0.1,female,228,12,667c6739907eb124d6f25e83,0.1,59975,1,38,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.1,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.2462505389150602,master,6,0.25,female,59,2,667c6739907eb124d6f25e83,0.25,7298,4,39,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.07,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.1941327528745764,master,6,0.2,female,143,6,667c6739907eb124d6f25e83,0.2,8797,1,40,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.05,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.1557121999749534,master,6,0.15,female,49,1,667c6739907eb124d6f25e83,0.15,4975,1,41,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.165,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.3570222954311161,master,6,0.35,female,97,4,667c6739907eb124d6f25e83,0.35,5699,4,42,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.07,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.1970993167550151,master,6,0.2,female,96,5,667c6739907eb124d6f25e83,0.2,16289,2,43,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.05,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.1483147988433056,master,6,0.15,female,52,1,667c6739907eb124d6f25e83,0.15,17361,2,44,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.14,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.2987578947160271,master,6,0.3,female,66,2,667c6739907eb124d6f25e83,0.3,3627,3,45,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.165,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.3566192695638595,master,6,0.35,female,46,1,667c6739907eb124d6f25e83,0.35,4073,3,46,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.1,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.2521326358572414,master,6,0.25,female,155,7,667c6739907eb124d6f25e83,0.25,9748,2,47,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,4,1079.589,0.14,Hue-5 with Wave-8,,True,1,0.07,16.449498504831407,0.2904148400040193,master,6,0.3,female,350,20,667c6739907eb124d6f25e83,0.3,6615,2,48,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,5,405.752,0.07,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.2067524451589362,master,6,0.2,female,114,5,667c6739907eb124d6f25e83,0.2,4883,1,50,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.165,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.3461244281385508,master,6,0.35,female,75,3,667c6739907eb124d6f25e83,0.35,6004,4,51,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.14,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.300429890084451,master,6,0.3,female,74,3,667c6739907eb124d6f25e83,0.3,6456,3,52,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.03,Hue-3 with Wave-4,,True,0,0.07,6.321070854565245,0.0959286139714241,master,6,0.1,female,64,2,667c6739907eb124d6f25e83,0.1,27523,1,53,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.05,Hue-3 with Wave-4,,True,0,0.07,6.321070854565245,0.1484875320543556,master,6,0.15,female,46,1,667c6739907eb124d6f25e83,0.15,38970,4,54,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.165,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.3554801010659976,master,6,0.35,female,69,2,667c6739907eb124d6f25e83,0.35,6306,1,55,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.05,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.1495197819189375,master,6,0.15,female,104,5,667c6739907eb124d6f25e83,0.15,26884,2,56,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.1,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.257550758182815,master,6,0.25,female,110,6,667c6739907eb124d6f25e83,0.25,7979,1,57,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.03,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.0910348703286289,master,6,0.1,female,156,8,667c6739907eb124d6f25e83,0.1,10633,3,58,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.1,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.2477604783688272,master,6,0.25,female,44,1,667c6739907eb124d6f25e83,0.25,6059,2,59,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,5,405.752,0.14,Hue-3 with Wave-4,,True,1,0.07,6.321070854565245,0.3069746835392862,master,6,0.3,female,98,4,667c6739907eb124d6f25e83,0.3,3508,2,60,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,6,415.471,0.1,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.252240274073967,master,6,0.25,female,396,22,667c6739907eb124d6f25e83,0.25,8595,4,62,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.05,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.1464807134355136,master,6,0.15,female,133,7,667c6739907eb124d6f25e83,0.15,10332,3,63,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.05,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.1593678066728632,master,6,0.15,female,96,5,667c6739907eb124d6f25e83,0.15,8313,1,64,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.14,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.3010507393333764,master,6,0.3,female,220,13,667c6739907eb124d6f25e83,0.3,7111,1,65,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.1,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.2515518009732287,master,6,0.25,female,198,12,667c6739907eb124d6f25e83,0.25,10479,3,66,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.165,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.3500127632859359,master,6,0.35,female,68,2,667c6739907eb124d6f25e83,0.35,3745,3,67,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.07,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.1951975243831915,master,6,0.2,female,53,1,667c6739907eb124d6f25e83,0.2,9904,3,68,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.07,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.2058117044179527,master,6,0.2,female,70,2,667c6739907eb124d6f25e83,0.2,8260,1,69,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.14,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.2914310253627257,master,6,0.3,female,149,8,667c6739907eb124d6f25e83,0.3,3056,3,70,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.165,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.3410080714253236,master,6,0.35,female,143,8,667c6739907eb124d6f25e83,0.35,7464,1,71,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,6,415.471,0.03,Hue-3 with Wave-6,,True,1,0.07,6.321070854565245,0.1054421366843495,master,6,0.1,female,69,2,667c6739907eb124d6f25e83,0.1,12117,3,72,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,5,405.752,0.07,Hue-3 with Wave-4,,True,1,0.07,6.321070855,0.395167434505755,master,6,0.2,female,125,5,667c6739907eb124d6f25e83,0.2,10367,3,49,68,11,,true,135.034,121.130,301.056,393.396,4.805,143.037
65+,6,415.471,0.03,Hue-3 with Wave-6,,True,1,0.07,6.321070855,0.4049395376899958,master,6,0.1,female,162,8,667c6739907eb124d6f25e83,0.1,13019,4,61,68,11,,false,152.146,119.980,445.282,343.762,2.963,264.475
65+,4,1079.589,0.03,Hue-5 with Wave-8,,True,1,0.07,16.4494985,0.3957596487472579,master,6,0.1,female,514,32,667c6739907eb124d6f25e83,0.1,11289,4,37,68,11,,false,169.494,200.342,602.337,607.086,7.517,209.045
65+,3,735.602,0.14,Hue-7 with Wave-4,,True,1,0.07,24.19482819,0.3980259837759518,master,6,0.3,female,354,19,667c6739907eb124d6f25e83,0.3,23293,2,25,68,11,,true,178.522,285.406,310.440,415.003,5.888,157.816
65+,2,1179.669,0.05,Hue-7 with Wave-9,,True,1,0.07,24.19482819,0.4085117979269748,master,6,0.15,female,47,1,667c6739907eb124d6f25e83,0.15,10247,1,13,68,11,,true,208.974,301.007,632.171,378.940,5.205,379.975
18-24,1,323.494,0.14,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.3075683897007737,high_school,6,0.3,male,134,3,669327c8eb71f9a6ca83eaab,0.3,6715,1,1,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.165,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.3414493060297298,high_school,6,0.35,male,163,3,669327c8eb71f9a6ca83eaab,0.35,3979,2,2,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.165,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.3555517984052811,high_school,6,0.35,male,252,8,669327c8eb71f9a6ca83eaab,0.35,2428,2,3,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.03,Hue-3 with Wave-9,,True,0,0.07,53.4757756000789,0.0987337246560187,high_school,6,0.1,male,161,3,669327c8eb71f9a6ca83eaab,0.1,8554,3,4,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.07,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.203796898902841,high_school,6,0.2,male,709,22,669327c8eb71f9a6ca83eaab,0.2,3410,3,5,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.1,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.2467708139516971,high_school,6,0.25,male,100,1,669327c8eb71f9a6ca83eaab,0.25,3106,2,6,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.05,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.1413372475873562,high_school,6,0.15,male,124,2,669327c8eb71f9a6ca83eaab,0.15,2842,2,7,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.03,Hue-3 with Wave-9,,True,0,0.07,53.4757756000789,0.0904566393128107,high_school,6,0.1,male,124,2,669327c8eb71f9a6ca83eaab,0.1,3523,4,8,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.14,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.3065160547883302,high_school,6,0.3,male,350,10,669327c8eb71f9a6ca83eaab,0.3,2642,1,9,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.1,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.2581315266277029,high_school,6,0.25,male,848,33,669327c8eb71f9a6ca83eaab,0.25,3081,3,10,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.07,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.1902509648069582,high_school,6,0.2,male,85,1,669327c8eb71f9a6ca83eaab,0.2,2322,1,11,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,1,323.494,0.05,Hue-3 with Wave-9,,True,1,0.07,53.4757756000789,0.157485591571079,high_school,6,0.15,male,148,3,669327c8eb71f9a6ca83eaab,0.15,7595,3,12,53,12,,true,156.658,134.000,483.849,387.747,3.216,465.897
18-24,2,790.413,0.07,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.1971217042591353,high_school,6,0.2,male,181,5,669327c8eb71f9a6ca83eaab,0.2,299865,1,14,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.03,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.1076367173741687,high_school,6,0.1,male,89,1,669327c8eb71f9a6ca83eaab,0.1,5980,1,15,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.05,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.1429438665479529,high_school,6,0.15,male,156,3,669327c8eb71f9a6ca83eaab,0.15,1771,4,16,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.05,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.144696102349016,high_school,6,0.15,male,87,1,669327c8eb71f9a6ca83eaab,0.15,1702,4,17,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.03,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.1024637929329265,high_school,6,0.1,male,214,5,669327c8eb71f9a6ca83eaab,0.1,2721,1,18,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.165,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.3579931593394319,high_school,6,0.35,male,578,17,669327c8eb71f9a6ca83eaab,0.35,2659,1,19,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.1,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.2412266956994446,high_school,6,0.25,male,139,3,669327c8eb71f9a6ca83eaab,0.25,2689,2,20,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.165,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.3584942909001178,high_school,6,0.35,male,166,4,669327c8eb71f9a6ca83eaab,0.35,1484,1,21,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.1,Hue-7 with Wave-3,,True,0,0.07,40.48268228726834,0.2475416116874186,high_school,6,0.25,male,271,7,669327c8eb71f9a6ca83eaab,0.25,4934,3,22,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.14,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.3004349217322539,high_school,6,0.3,male,332,9,669327c8eb71f9a6ca83eaab,0.3,2909,1,23,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,2,790.413,0.07,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.1909714841361522,high_school,6,0.2,male,87,1,669327c8eb71f9a6ca83eaab,0.2,1677,1,24,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.03,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.0945612912164604,high_school,6,0.1,male,210,5,669327c8eb71f9a6ca83eaab,0.1,2336,1,26,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.05,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.147367316420508,high_school,6,0.15,male,279,7,669327c8eb71f9a6ca83eaab,0.15,3305,2,27,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.1,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.240477811522478,high_school,6,0.25,male,1169,35,669327c8eb71f9a6ca83eaab,0.25,2839,3,28,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.165,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.3505469056224006,high_school,6,0.35,male,517,14,669327c8eb71f9a6ca83eaab,0.35,2421,2,29,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.03,Hue-7 with Wave-3,,True,0,0.07,40.48268228726834,0.0992993496511778,high_school,6,0.1,male,161,3,669327c8eb71f9a6ca83eaab,0.1,5822,4,30,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.05,Hue-7 with Wave-3,,True,0,0.07,40.48268228726834,0.1489515686052643,high_school,6,0.15,male,144,3,669327c8eb71f9a6ca83eaab,0.15,2458,4,31,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.14,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.2945304453794193,high_school,6,0.3,male,209,5,669327c8eb71f9a6ca83eaab,0.3,2054,3,32,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.1,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.2556128160861572,high_school,6,0.25,male,84,1,669327c8eb71f9a6ca83eaab,0.25,1603,4,33,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.14,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.3091084393012533,high_school,6,0.3,male,237,6,669327c8eb71f9a6ca83eaab,0.3,941,4,34,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.07,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.2078622867341247,high_school,6,0.2,male,121,2,669327c8eb71f9a6ca83eaab,0.2,3409,2,35,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,3,790.413,0.165,Hue-7 with Wave-3,,True,1,0.07,40.48268228726834,0.3582689185661224,high_school,6,0.35,male,741,34,669327c8eb71f9a6ca83eaab,0.35,2208,3,36,53,12,,true,162.647,281.621,217.452,302.941,4.466,143.747
18-24,4,355.020,0.05,Hue-5 with Wave-5,,True,0,0.07,25.67250469692125,0.1514101335402768,high_school,6,0.15,male,604,18,669327c8eb71f9a6ca83eaab,0.15,2791,1,38,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.07,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.2008322897870303,high_school,6,0.2,male,340,10,669327c8eb71f9a6ca83eaab,0.2,2091,2,39,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.165,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.356319064952496,high_school,6,0.35,male,231,6,669327c8eb71f9a6ca83eaab,0.35,2424,1,40,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.14,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.3027403687102943,high_school,6,0.3,male,175,4,669327c8eb71f9a6ca83eaab,0.3,3224,2,41,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.05,Hue-5 with Wave-5,,True,0,0.07,25.67250469692125,0.1459268679170391,high_school,6,0.15,male,447,13,669327c8eb71f9a6ca83eaab,0.15,2261,1,42,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.14,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.3071310240916199,high_school,6,0.3,male,433,12,669327c8eb71f9a6ca83eaab,0.3,3083,4,43,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.165,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.3445984419146604,high_school,6,0.35,male,164,4,669327c8eb71f9a6ca83eaab,0.35,1420,2,44,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.1,Hue-5 with Wave-5,,True,0,0.07,25.67250469692125,0.2433805576965164,high_school,6,0.25,male,126,2,669327c8eb71f9a6ca83eaab,0.25,3664,2,45,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.03,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.0954901547143105,high_school,6,0.1,male,147,3,669327c8eb71f9a6ca83eaab,0.1,2229,2,46,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.03,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.097183481284539,high_school,6,0.1,male,83,1,669327c8eb71f9a6ca83eaab,0.1,1703,2,47,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,4,355.020,0.1,Hue-5 with Wave-5,,True,1,0.07,25.67250469692125,0.2431104995771256,high_school,6,0.25,male,82,1,669327c8eb71f9a6ca83eaab,0.25,1440,1,48,53,12,,true,168.336,227.788,364.169,395.199,3.232,253.578
18-24,5,73.122,0.14,Hue-3 with Wave-1,,True,1,0.07,53.4757756000789,0.2902258663099387,high_school,6,0.3,male,490,15,669327c8eb71f9a6ca83eaab,0.3,1856,3,50,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.03,Hue-3 with Wave-1,,True,0,0.07,53.4757756000789,0.1059109833412522,high_school,6,0.1,male,95,1,669327c8eb71f9a6ca83eaab,0.1,4241,4,51,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.05,Hue-3 with Wave-1,,True,0,0.07,53.4757756000789,0.1403050096031922,high_school,6,0.15,male,210,5,669327c8eb71f9a6ca83eaab,0.15,2823,4,52,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.07,Hue-3 with Wave-1,,True,1,0.07,53.4757756000789,0.2068620595032002,high_school,6,0.2,male,254,6,669327c8eb71f9a6ca83eaab,0.2,2746,4,53,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.1,Hue-3 with Wave-1,,True,0,0.07,53.4757756000789,0.2404371284728092,high_school,6,0.25,male,85,1,669327c8eb71f9a6ca83eaab,0.25,4353,4,54,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.14,Hue-3 with Wave-1,,True,1,0.07,53.4757756000789,0.3070112015164627,high_school,6,0.3,male,112,2,669327c8eb71f9a6ca83eaab,0.3,1870,4,55,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.165,Hue-3 with Wave-1,,True,1,0.07,53.4757756000789,0.3484931602741737,high_school,6,0.35,male,774,28,669327c8eb71f9a6ca83eaab,0.35,3666,3,56,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.07,Hue-3 with Wave-1,,True,0,0.07,53.4757756000789,0.206615110122717,high_school,6,0.2,male,349,10,669327c8eb71f9a6ca83eaab,0.2,2566,3,57,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.165,Hue-3 with Wave-1,,True,1,0.07,53.4757756000789,0.3478164313062764,high_school,6,0.35,male,356,10,669327c8eb71f9a6ca83eaab,0.35,2054,1,58,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.05,Hue-3 with Wave-1,,True,0,0.07,53.4757756000789,0.1512067410821156,high_school,6,0.15,male,87,1,669327c8eb71f9a6ca83eaab,0.15,9073,4,59,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,5,73.122,0.03,Hue-3 with Wave-1,,True,0,0.07,53.4757756000789,0.0994475150438454,high_school,6,0.1,male,152,3,669327c8eb71f9a6ca83eaab,0.1,7725,2,60,53,12,,true,104.006,143.591,77.381,214.798,1.096,123.459
18-24,6,506.167,0.07,Hue-5 with Wave-7,,True,1,0.07,25.67250469692125,0.191080371522456,high_school,6,0.2,male,167,5,669327c8eb71f9a6ca83eaab,0.2,6251,2,62,53,12,,true,181.761,212.659,510.431,365.941,3.537,319.354
18-24,6,506.167,0.03,Hue-5 with Wave-7,,True,0,0.07,25.67250469692125,0.1071508055720135,high_school,6,0.1,male,204,5,669327c8eb71f9a6ca83eaab,0.1,16297,4,63,53,12,,true,181.761,212.659,510.431,365.941,3.537,319.354
18-24,6,506.167,0.1,Hue-5 with Wave-7,,True,1,0.07,25.67250469692125,0.2550874568402894,high_school,6,0.25,male,229,6,669327c8eb71f9a6ca83eaab,0.25,5007,3,64,53,12,,true,181.761,212.659,510.431,365.941,3.537,319.354
18-24,6,506.167,0.03,Hue-5 with Wave-7,,True,0,0.07,25.67250469692125,0.0968312304854643,high_school,6,0.1,male,84,1,669327c8eb71f9a6ca83eaab,0.1,4670,4,65,53,12,,true,181.761,212.659,510.431,365.941,3.537,319.354
